,date,precipitation,snow,snow_depth,max_temp,min_temp,avg_daily_wind_speed,avg_relative_humidity,avg_daily_temp,year,month,day,dayof,precip_z,snow_z,maxt_z,mint_z,ws_z,dt_z,score1,score2,score3
143,1976-01-23,0.0,0.0,0.0,66.0,30.0,,,,1976,1,23,1-23,-0.38441954879664436,-0.146424826495752,1.2543801762301199,-0.11105193685627263,,,5.01,6.0,8.0
144,1976-01-24,0.77,0.0,0.0,66.0,52.0,,,,1976,1,24,1-24,1.7338122359625927,-0.146424826495752,1.2543801762301199,1.7827822443034442,,,5.01,6.0,6.0
145,1976-01-25,0.93,0.0,0.0,60.0,55.0,,,,1976,1,25,1-25,2.173964295133343,-0.146424826495752,0.7738795833237387,2.041032359916133,,,5.01,6.0,6.0
146,1976-01-26,0.08,0.0,0.0,56.0,35.0,,,,1976,1,26,1-26,-0.16434351921126908,-0.146424826495752,0.45354585471948455,0.31936492249820847,,,6.68,8.0,8.0
147,1976-01-27,0.0,0.0,0.0,39.0,26.0,,,,1976,1,27,1-27,-0.38441954879664436,-0.146424826495752,-0.9078724918485955,-0.4553854243398575,,,3.34,4.0,6.0
148,1976-01-28,0.0,0.0,0.0,51.0,19.0,,,,1976,1,28,1-28,-0.38441954879664436,-0.146424826495752,0.05312869396416687,-1.057969027436131,,,5.01,6.0,6.0
149,1976-01-29,0.0,0.0,0.0,51.0,30.0,,,,1976,1,29,1-29,-0.38441954879664436,-0.146424826495752,0.05312869396416687,-0.11105193685627263,,,5.01,6.0,8.0
150,1976-01-30,0.0,0.0,0.0,55.0,30.0,,,,1976,1,30,1-30,-0.38441954879664436,-0.146424826495752,0.373462422568421,-0.11105193685627263,,,5.01,6.0,8.0
151,1976-01-31,0.0,0.0,0.0,50.0,28.0,,,,1976,1,31,1-31,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,-0.2832186805980651,,,3.34,4.0,8.0
152,1976-02-01,0.0,0.0,0.0,49.0,28.0,,,,1976,2,1,2-1,-0.38441954879664436,-0.146424826495752,-0.1070381703379602,-0.2832186805980651,,,3.34,4.0,8.0
153,1976-02-02,0.18,2.28,0.0,31.0,15.0,,,,1976,2,2,2-2,0.11075151777044998,4.950438855485612,-1.548539949057104,-1.402302514919716,,,0.0,0.0,2.0
154,1976-02-03,0.0,0.0,2.01,45.0,24.0,,,,1976,2,3,2-3,-0.38441954879664436,-0.146424826495752,-0.42737189894221433,-0.6275521680816499,,,3.34,4.0,8.0
155,1976-02-04,0.0,0.0,0.0,67.0,31.0,,,,1976,2,4,2-4,-0.38441954879664436,-0.146424826495752,1.3344636083811834,-0.024968564985376408,,,5.01,6.0,8.0
156,1976-02-05,0.27,0.0,0.0,64.0,41.0,,,,1976,2,5,2-5,0.3583370510539972,-0.146424826495752,1.0942133119279929,0.8358651537235858,,,5.01,6.0,8.0
157,1976-02-06,0.0,0.0,0.0,41.0,28.0,,,,1976,2,6,2-6,-0.38441954879664436,-0.146424826495752,-0.7477056275464685,-0.2832186805980651,,,3.34,4.0,6.0
158,1976-02-07,0.0,0.0,0.0,37.0,17.0,,,,1976,2,7,2-7,-0.38441954879664436,-0.146424826495752,-1.0680393561507227,-1.2301357711779235,,,3.34,4.0,4.0
159,1976-02-08,0.0,0.0,0.0,52.0,28.0,,,,1976,2,8,2-8,-0.38441954879664436,-0.146424826495752,0.1332121261152304,-0.2832186805980651,,,5.01,6.0,8.0
160,1976-02-09,0.0,0.0,0.0,61.0,27.0,,,,1976,2,9,2-9,-0.38441954879664436,-0.146424826495752,0.8539630154748022,-0.3693020524689613,,,5.01,6.0,8.0
161,1976-02-10,0.0,0.0,0.0,67.0,46.0,,,,1976,2,10,2-10,-0.38441954879664436,-0.146424826495752,1.3344636083811834,1.266282013078067,,,6.68,8.0,8.0
162,1976-02-11,0.02,0.0,0.0,66.0,31.0,,,,1976,2,11,2-11,-0.3294005414003005,-0.146424826495752,1.2543801762301199,-0.024968564985376408,,,5.01,6.0,8.0
163,1976-02-12,0.0,0.0,0.0,69.0,28.0,,,,1976,2,12,2-12,-0.38441954879664436,-0.146424826495752,1.4946304726833106,-0.2832186805980651,,,5.01,6.0,8.0
164,1976-02-13,0.0,0.0,0.0,74.0,58.0,,,,1976,2,13,2-13,-0.38441954879664436,-0.146424826495752,1.8950476334386281,2.2992824755288215,,,6.68,8.0,8.0
165,1976-02-14,0.01,0.0,0.0,64.0,47.0,,,,1976,2,14,2-14,-0.3569100450984724,-0.146424826495752,1.0942133119279929,1.3523653849489632,,,6.68,8.0,8.0
166,1976-02-15,0.0,0.0,0.0,72.0,47.0,,,,1976,2,15,2-15,-0.38441954879664436,-0.146424826495752,1.7348807691365011,1.3523653849489632,,,6.68,8.0,8.0
167,1976-02-16,0.0,0.0,0.0,68.0,56.0,,,,1976,2,16,2-16,-0.38441954879664436,-0.146424826495752,1.414547040532247,2.127115731787029,,,6.68,8.0,8.0
168,1976-02-17,0.83,0.0,0.0,72.0,58.0,,,,1976,2,17,2-17,1.8988692581516238,-0.146424826495752,1.7348807691365011,2.2992824755288215,,,5.01,6.0,6.0
169,1976-02-18,0.61,0.0,0.0,65.0,47.0,,,,1976,2,18,2-18,1.2936601767918419,-0.146424826495752,1.1742967440790564,1.3523653849489632,,,5.01,6.0,6.0
170,1976-02-19,0.0,0.0,0.0,71.0,43.0,,,,1976,2,19,2-19,-0.38441954879664436,-0.146424826495752,1.6547973369854376,1.0080318974653784,,,6.68,8.0,8.0
171,1976-02-20,0.0,0.0,0.0,72.0,38.0,,,,1976,2,20,2-20,-0.38441954879664436,-0.146424826495752,1.7348807691365011,0.5776150381108971,,,6.68,8.0,8.0
172,1976-02-21,0.36,0.0,0.0,67.0,51.0,,,,1976,2,21,2-21,0.6059225843375443,-0.146424826495752,1.3344636083811834,1.696698872432548,,,5.01,6.0,8.0
173,1976-02-22,0.0,0.0,0.0,51.0,38.0,,,,1976,2,22,2-22,-0.38441954879664436,-0.146424826495752,0.05312869396416687,0.5776150381108971,,,6.68,8.0,8.0
174,1976-02-23,0.0,0.0,0.0,53.0,31.0,,,,1976,2,23,2-23,-0.38441954879664436,-0.146424826495752,0.21329555826629396,-0.024968564985376408,,,5.01,6.0,8.0
175,1976-02-24,0.0,0.0,0.0,70.0,35.0,,,,1976,2,24,2-24,-0.38441954879664436,-0.146424826495752,1.5747139048343741,0.31936492249820847,,,6.68,8.0,8.0
176,1976-02-25,0.0,0.0,0.0,68.0,48.0,,,,1976,2,25,2-25,-0.38441954879664436,-0.146424826495752,1.414547040532247,1.4384487568198594,,,6.68,8.0,8.0
177,1976-02-26,0.0,0.0,0.0,74.0,49.0,,,,1976,2,26,2-26,-0.38441954879664436,-0.146424826495752,1.8950476334386281,1.5245321286907556,,,6.68,8.0,8.0
178,1976-02-27,0.0,0.0,0.0,72.0,36.0,,,,1976,2,27,2-27,-0.38441954879664436,-0.146424826495752,1.7348807691365011,0.4054482943691047,,,6.68,8.0,8.0
179,1976-02-28,0.0,0.0,0.0,75.0,41.0,,,,1976,2,28,2-28,-0.38441954879664436,-0.146424826495752,1.9751310655896916,0.8358651537235858,,,6.68,8.0,8.0
180,1976-02-29,0.0,0.0,0.0,76.0,46.0,,,,1976,2,29,2-29,-0.38441954879664436,-0.146424826495752,2.055214497740755,1.266282013078067,,,6.68,8.0,8.0
181,1976-12-01,0.0,0.0,0.0,48.0,23.0,,,,1976,12,1,12-1,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,-0.7136355399525461,,,3.34,4.0,6.0
182,1976-12-02,0.0,0.0,0.0,42.0,23.0,,,,1976,12,2,12-2,-0.38441954879664436,-0.146424826495752,-0.6676221953954049,-0.7136355399525461,,,3.34,4.0,6.0
183,1976-12-03,0.0,0.0,0.0,50.0,19.0,,,,1976,12,3,12-3,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,-1.057969027436131,,,3.34,4.0,6.0
184,1976-12-04,0.0,0.0,0.0,49.0,31.0,,,,1976,12,4,12-4,-0.38441954879664436,-0.146424826495752,-0.1070381703379602,-0.024968564985376408,,,3.34,4.0,8.0
185,1976-12-05,0.0,0.0,0.0,52.0,25.0,,,,1976,12,5,12-5,-0.38441954879664436,-0.146424826495752,0.1332121261152304,-0.5414687962107537,,,5.01,6.0,8.0
186,1976-12-06,0.35,0.0,0.0,50.0,33.0,,,,1976,12,6,12-6,0.5784130806393724,-0.146424826495752,-0.026954738186896664,0.14719817875641603,,,3.34,4.0,8.0
187,1976-12-07,0.32,0.0,0.0,44.0,27.0,,,,1976,12,7,12-7,0.4958845695448567,-0.146424826495752,-0.5074553310932779,-0.3693020524689613,,,1.67,2.0,8.0
188,1976-12-08,0.0,0.0,0.0,30.0,19.0,,,,1976,12,8,12-8,-0.38441954879664436,-0.146424826495752,-1.6286233812081674,-1.057969027436131,,,3.34,4.0,4.0
189,1976-12-09,0.0,0.0,0.0,49.0,18.0,,,,1976,12,9,12-9,-0.38441954879664436,-0.146424826495752,-0.1070381703379602,-1.1440523993070273,,,3.34,4.0,6.0
190,1976-12-10,0.0,0.0,0.0,54.0,37.0,,,,1976,12,10,12-10,-0.38441954879664436,-0.146424826495752,0.2933789904173575,0.49153166624000094,,,6.68,8.0,8.0
191,1976-12-11,0.32,0.0,0.0,56.0,47.0,,,,1976,12,11,12-11,0.4958845695448567,-0.146424826495752,0.45354585471948455,1.3523653849489632,,,5.01,6.0,8.0
192,1976-12-12,0.12,0.0,0.0,49.0,34.0,,,,1976,12,12,12-12,-0.054305504418581466,-0.146424826495752,-0.1070381703379602,0.23328155062731226,,,5.01,6.0,8.0
193,1976-12-13,0.0,0.0,0.0,39.0,27.0,,,,1976,12,13,12-13,-0.38441954879664436,-0.146424826495752,-0.9078724918485955,-0.3693020524689613,,,3.34,4.0,6.0
194,1976-12-14,0.0,0.0,0.0,55.0,20.0,,,,1976,12,14,12-14,-0.38441954879664436,-0.146424826495752,0.373462422568421,-0.9718856555652349,,,5.01,6.0,6.0
195,1976-12-15,0.0,0.0,0.0,55.0,35.0,,,,1976,12,15,12-15,-0.38441954879664436,-0.146424826495752,0.373462422568421,0.31936492249820847,,,6.68,8.0,8.0
196,1976-12-16,0.0,0.0,0.0,50.0,29.0,,,,1976,12,16,12-16,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,-0.19713530872716886,,,3.34,4.0,8.0
197,1976-12-17,0.0,0.0,0.0,63.0,28.0,,,,1976,12,17,12-17,-0.38441954879664436,-0.146424826495752,1.0141298797769294,-0.2832186805980651,,,5.01,6.0,8.0
198,1976-12-18,0.0,0.0,0.0,67.0,31.0,,,,1976,12,18,12-18,-0.38441954879664436,-0.146424826495752,1.3344636083811834,-0.024968564985376408,,,5.01,6.0,8.0
199,1976-12-19,0.01,0.0,0.0,66.0,41.0,,,,1976,12,19,12-19,-0.3569100450984724,-0.146424826495752,1.2543801762301199,0.8358651537235858,,,6.68,8.0,8.0
200,1976-12-20,0.13,0.0,0.0,56.0,23.0,,,,1976,12,20,12-20,-0.026796000720409534,-0.146424826495752,0.45354585471948455,-0.7136355399525461,,,5.01,6.0,6.0
201,1976-12-21,0.0,0.0,0.0,25.0,11.0,,,,1976,12,21,12-21,-0.38441954879664436,-0.146424826495752,-2.029040541963485,-1.746636002403301,,,3.34,4.0,4.0
202,1976-12-22,0.0,0.0,0.0,35.0,11.0,,,,1976,12,22,12-22,-0.38441954879664436,-0.146424826495752,-1.2282062204528497,-1.746636002403301,,,3.34,4.0,4.0
203,1976-12-23,0.0,0.0,0.0,46.0,21.0,,,,1976,12,23,12-23,-0.38441954879664436,-0.146424826495752,-0.34728846679115083,-0.8858022836943387,,,3.34,4.0,6.0
204,1976-12-24,0.0,0.0,0.0,48.0,14.0,,,,1976,12,24,12-24,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,-1.4883858867906121,,,3.34,4.0,6.0
205,1976-12-25,0.22,0.0,0.0,43.0,33.0,,,,1976,12,25,12-25,0.22078953256313763,-0.146424826495752,-0.5875387632443414,0.14719817875641603,,,3.34,4.0,8.0
206,1976-12-26,0.0,0.0,0.0,49.0,25.0,,,,1976,12,26,12-26,-0.38441954879664436,-0.146424826495752,-0.1070381703379602,-0.5414687962107537,,,3.34,4.0,8.0
207,1976-12-27,0.0,0.0,0.0,61.0,24.0,,,,1976,12,27,12-27,-0.38441954879664436,-0.146424826495752,0.8539630154748022,-0.6275521680816499,,,5.01,6.0,8.0
208,1976-12-28,0.0,0.0,0.0,50.0,24.0,,,,1976,12,28,12-28,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,-0.6275521680816499,,,3.34,4.0,8.0
209,1976-12-29,0.0,0.0,0.0,37.0,16.0,,,,1976,12,29,12-29,-0.38441954879664436,-0.146424826495752,-1.0680393561507227,-1.3162191430488197,,,3.34,4.0,4.0
210,1976-12-30,0.34,1.81,0.0,59.0,18.0,,,,1976,12,30,12-30,0.5509035769412005,3.899769587708753,0.6937961511726751,-1.1440523993070273,,,1.67,2.0,4.0
211,1976-12-31,0.0,0.0,0.98,18.0,4.0,,,,1976,12,31,12-31,-0.38441954879664436,-0.146424826495752,-2.58962456702093,-2.349219605499574,,,3.34,4.0,4.0
212,1977-01-01,0.0,0.0,0.98,22.0,-0.0,,,,1977,1,1,1-1,-0.38441954879664436,-0.146424826495752,-2.269290838416676,-2.6935530929831595,,,3.34,4.0,4.0
213,1977-01-02,0.0,0.0,0.98,28.0,5.0,,,,1977,1,2,1-2,-0.38441954879664436,-0.146424826495752,-1.7887902455102944,-2.263136233628678,,,3.34,4.0,4.0
214,1977-01-03,0.35,3.58,4.02,34.0,25.0,,,,1977,1,3,1-3,0.5784130806393724,7.856545340825865,-1.3082896526039132,-0.5414687962107537,,,0.0,0.0,4.0
215,1977-01-04,0.05,0.0,2.01,38.0,33.0,,,,1977,1,4,1-4,-0.2468720303057848,-0.146424826495752,-0.9879559239996591,0.14719817875641603,,,5.01,6.0,6.0
216,1977-01-05,0.05,0.0,0.98,39.0,35.0,,,,1977,1,5,1-5,-0.2468720303057848,-0.146424826495752,-0.9078724918485955,0.31936492249820847,,,5.01,6.0,6.0
217,1977-01-06,0.38,4.02,0.0,35.0,31.0,,,,1977,1,6,1-6,0.6609415917338881,8.840150612787179,-1.2282062204528497,-0.024968564985376408,,,0.0,0.0,4.0
218,1977-01-07,0.0,0.0,2.01,33.0,15.0,,,,1977,1,7,1-7,-0.38441954879664436,-0.146424826495752,-1.388373084754977,-1.402302514919716,,,3.34,4.0,4.0
219,1977-01-08,0.0,0.0,0.98,37.0,12.0,,,,1977,1,8,1-8,-0.38441954879664436,-0.146424826495752,-1.0680393561507227,-1.6605526305324045,,,3.34,4.0,4.0
220,1977-01-09,0.37,2.09,0.0,36.0,33.0,,,,1977,1,9,1-9,0.6334320880357162,4.525700215320499,-1.1481227883017862,0.14719817875641603,,,1.67,2.0,4.0
221,1977-01-10,0.02,0.39,0.98,33.0,7.0,,,,1977,1,10,1-10,-0.3294005414003005,0.7254071191063236,-1.388373084754977,-2.0909694898868856,,,1.67,2.0,2.0
222,1977-01-11,0.0,0.0,0.98,23.0,3.0,,,,1977,1,11,1-11,-0.38441954879664436,-0.146424826495752,-2.189207406265612,-2.435302977370471,,,3.34,4.0,4.0
223,1977-01-12,0.0,0.0,0.98,28.0,10.0,,,,1977,1,12,1-12,-0.38441954879664436,-0.146424826495752,-1.7887902455102944,-1.8327193742741972,,,3.34,4.0,4.0
224,1977-01-13,0.0,0.0,0.0,42.0,10.0,,,,1977,1,13,1-13,-0.38441954879664436,-0.146424826495752,-0.6676221953954049,-1.8327193742741972,,,3.34,4.0,6.0
225,1977-01-14,0.67,0.0,0.0,41.0,33.0,,,,1977,1,14,1-14,1.4587171989808734,-0.146424826495752,-0.7477056275464685,0.14719817875641603,,,3.34,4.0,4.0
226,1977-01-15,0.0,0.0,0.0,37.0,27.0,,,,1977,1,15,1-15,-0.38441954879664436,-0.146424826495752,-1.0680393561507227,-0.3693020524689613,,,3.34,4.0,6.0
227,1977-01-16,0.01,0.2,0.0,31.0,-3.0,,,,1977,1,16,1-16,-0.3569100450984724,0.30066847894120985,-1.548539949057104,-2.951803208595848,,,1.67,2.0,4.0
228,1977-01-17,0.0,0.0,0.0,18.0,-5.0,,,,1977,1,17,1-17,-0.38441954879664436,-0.146424826495752,-2.58962456702093,-3.1239699523376405,,,3.34,4.0,4.0
229,1977-01-18,0.04,0.39,0.0,17.0,4.0,,,,1977,1,18,1-18,-0.2743815340039567,0.7254071191063236,-2.6697079991719934,-2.349219605499574,,,1.67,2.0,2.0
230,1977-01-19,0.04,0.79,0.0,26.0,6.0,,,,1977,1,19,1-19,-0.2743815340039567,1.6195937299802472,-1.9489571098124217,-2.177052861757782,,,1.67,2.0,2.0
231,1977-01-20,0.05,1.5,2.01,30.0,10.0,,,,1977,1,20,1-20,-0.2468720303057848,3.2067749642814616,-1.6286233812081674,-1.8327193742741972,,,1.67,2.0,2.0
232,1977-01-21,0.0,0.0,0.98,37.0,6.0,,,,1977,1,21,1-21,-0.38441954879664436,-0.146424826495752,-1.0680393561507227,-2.177052861757782,,,3.34,4.0,4.0
233,1977-01-22,0.0,0.0,0.0,31.0,11.0,,,,1977,1,22,1-22,-0.38441954879664436,-0.146424826495752,-1.548539949057104,-1.746636002403301,,,3.34,4.0,4.0
234,1977-01-23,0.02,0.2,0.0,37.0,17.0,,,,1977,1,23,1-23,-0.3294005414003005,0.30066847894120985,-1.0680393561507227,-1.2301357711779235,,,1.67,2.0,4.0
235,1977-01-24,0.48,5.31,0.0,36.0,32.0,,,,1977,1,24,1-24,0.9360366287156071,11.723902432855583,-1.1481227883017862,0.06111480688551981,,,1.67,2.0,2.0
236,1977-01-25,0.0,0.0,0.98,37.0,26.0,,,,1977,1,25,1-25,-0.38441954879664436,-0.146424826495752,-1.0680393561507227,-0.4553854243398575,,,3.34,4.0,6.0
237,1977-01-26,0.0,0.0,0.0,52.0,27.0,,,,1977,1,26,1-26,-0.38441954879664436,-0.146424826495752,0.1332121261152304,-0.3693020524689613,,,5.01,6.0,8.0
238,1977-01-27,0.0,0.0,0.0,52.0,29.0,,,,1977,1,27,1-27,-0.38441954879664436,-0.146424826495752,0.1332121261152304,-0.19713530872716886,,,5.01,6.0,8.0
239,1977-01-28,0.0,0.0,0.0,43.0,6.0,,,,1977,1,28,1-28,-0.38441954879664436,-0.146424826495752,-0.5875387632443414,-2.177052861757782,,,3.34,4.0,6.0
240,1977-01-29,0.0,0.0,0.0,24.0,2.0,,,,1977,1,29,1-29,-0.38441954879664436,-0.146424826495752,-2.1091239741145484,-2.521386349241367,,,3.34,4.0,4.0
241,1977-01-30,0.0,0.0,0.0,36.0,16.0,,,,1977,1,30,1-30,-0.38441954879664436,-0.146424826495752,-1.1481227883017862,-1.3162191430488197,,,3.34,4.0,4.0
242,1977-01-31,0.0,0.0,0.0,32.0,9.0,,,,1977,1,31,1-31,-0.38441954879664436,-0.146424826495752,-1.4684565169060404,-1.9188027461450934,,,3.34,4.0,4.0
243,1977-02-01,0.0,0.0,0.0,40.0,14.0,,,,1977,2,1,2-1,-0.38441954879664436,-0.146424826495752,-0.827789059697532,-1.4883858867906121,,,3.34,4.0,4.0
244,1977-02-02,0.0,0.0,0.0,48.0,12.0,,,,1977,2,2,2-2,-0.38441954879664436,-0.146424826495752,-0.18712160248902374,-1.6605526305324045,,,3.34,4.0,6.0
245,1977-02-03,0.0,0.0,0.0,50.0,40.0,,,,1977,2,3,2-3,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,0.7497817818526896,,,5.01,6.0,8.0
246,1977-02-04,0.0,0.0,0.0,57.0,30.0,,,,1977,2,4,2-4,-0.38441954879664436,-0.146424826495752,0.5336292868705481,-0.11105193685627263,,,5.01,6.0,8.0
247,1977-02-05,0.0,0.0,0.0,38.0,18.0,,,,1977,2,5,2-5,-0.38441954879664436,-0.146424826495752,-0.9879559239996591,-1.1440523993070273,,,3.34,4.0,4.0
248,1977-02-06,0.0,0.0,0.0,32.0,12.0,,,,1977,2,6,2-6,-0.38441954879664436,-0.146424826495752,-1.4684565169060404,-1.6605526305324045,,,3.34,4.0,4.0
249,1977-02-07,0.0,0.0,0.0,31.0,11.0,,,,1977,2,7,2-7,-0.38441954879664436,-0.146424826495752,-1.548539949057104,-1.746636002403301,,,3.34,4.0,4.0
250,1977-02-08,0.0,0.0,0.0,41.0,10.0,,,,1977,2,8,2-8,-0.38441954879664436,-0.146424826495752,-0.7477056275464685,-1.8327193742741972,,,3.34,4.0,4.0
251,1977-02-09,0.0,0.0,0.0,58.0,20.0,,,,1977,2,9,2-9,-0.38441954879664436,-0.146424826495752,0.6137127190216116,-0.9718856555652349,,,5.01,6.0,6.0
252,1977-02-10,0.0,0.0,0.0,63.0,28.0,,,,1977,2,10,2-10,-0.38441954879664436,-0.146424826495752,1.0141298797769294,-0.2832186805980651,,,5.01,6.0,8.0
253,1977-02-11,0.15,0.0,0.0,65.0,31.0,,,,1977,2,11,2-11,0.02822300667593425,-0.146424826495752,1.1742967440790564,-0.024968564985376408,,,3.34,4.0,8.0
254,1977-02-12,0.39,0.0,0.0,55.0,42.0,,,,1977,2,12,2-12,0.6884510954320601,-0.146424826495752,0.373462422568421,0.921948525594482,,,5.01,6.0,6.0
255,1977-02-13,0.0,0.0,0.0,52.0,31.0,,,,1977,2,13,2-13,-0.38441954879664436,-0.146424826495752,0.1332121261152304,-0.024968564985376408,,,5.01,6.0,8.0
256,1977-02-14,0.08,0.0,0.0,61.0,28.0,,,,1977,2,14,2-14,-0.16434351921126908,-0.146424826495752,0.8539630154748022,-0.2832186805980651,,,5.01,6.0,8.0
257,1977-02-15,0.0,0.0,0.0,33.0,22.0,,,,1977,2,15,2-15,-0.38441954879664436,-0.146424826495752,-1.388373084754977,-0.7997189118234425,,,3.34,4.0,4.0
258,1977-02-16,0.0,0.0,0.0,35.0,18.0,,,,1977,2,16,2-16,-0.38441954879664436,-0.146424826495752,-1.2282062204528497,-1.1440523993070273,,,3.34,4.0,4.0
259,1977-02-17,0.0,0.0,0.0,46.0,15.0,,,,1977,2,17,2-17,-0.38441954879664436,-0.146424826495752,-0.34728846679115083,-1.402302514919716,,,3.34,4.0,6.0
260,1977-02-18,0.0,0.0,0.0,61.0,37.0,,,,1977,2,18,2-18,-0.38441954879664436,-0.146424826495752,0.8539630154748022,0.49153166624000094,,,6.68,8.0,8.0
261,1977-02-19,0.0,0.0,0.0,51.0,33.0,,,,1977,2,19,2-19,-0.38441954879664436,-0.146424826495752,0.05312869396416687,0.14719817875641603,,,6.68,8.0,8.0
262,1977-02-20,0.0,0.0,0.0,41.0,27.0,,,,1977,2,20,2-20,-0.38441954879664436,-0.146424826495752,-0.7477056275464685,-0.3693020524689613,,,3.34,4.0,6.0
263,1977-02-21,0.0,0.0,0.0,49.0,21.0,,,,1977,2,21,2-21,-0.38441954879664436,-0.146424826495752,-0.1070381703379602,-0.8858022836943387,,,3.34,4.0,6.0
264,1977-02-22,0.0,0.0,0.0,71.0,43.0,,,,1977,2,22,2-22,-0.38441954879664436,-0.146424826495752,1.6547973369854376,1.0080318974653784,,,6.68,8.0,8.0
265,1977-02-23,2.03,0.0,0.0,68.0,51.0,,,,1977,2,23,2-23,5.200009701932252,-0.146424826495752,1.414547040532247,1.696698872432548,,,5.01,6.0,6.0
266,1977-02-24,0.0,0.0,0.0,64.0,48.0,,,,1977,2,24,2-24,-0.38441954879664436,-0.146424826495752,1.0942133119279929,1.4384487568198594,,,6.68,8.0,8.0
267,1977-02-25,0.0,0.0,0.0,73.0,47.0,,,,1977,2,25,2-25,-0.38441954879664436,-0.146424826495752,1.8149642012875646,1.3523653849489632,,,6.68,8.0,8.0
268,1977-02-26,0.61,0.0,0.0,77.0,47.0,,,,1977,2,26,2-26,1.2936601767918419,-0.146424826495752,2.1352979298918187,1.3523653849489632,,,5.01,6.0,6.0
269,1977-02-27,0.01,0.0,0.0,59.0,36.0,,,,1977,2,27,2-27,-0.3569100450984724,-0.146424826495752,0.6937961511726751,0.4054482943691047,,,6.68,8.0,8.0
270,1977-02-28,0.0,0.0,0.0,50.0,30.0,,,,1977,2,28,2-28,-0.38441954879664436,-0.146424826495752,-0.026954738186896664,-0.11105193685627263,,,3.34,4.0,8.0
271,1977-12-01,0.0,0.0,0.0,64.0,33.0,,,,1977,12,1,12-1,-0.38441954879664436,-0.146424826495752,1.0942133119279929,0.14719817875641603,,,6.68,8.0,8.0
272,1977-12-02,0.0,0.0,0.0,55.0,33.0,,,,1977,12,2,12-2,-0.38441954879664436,-0.146424826495752,0.373462422568421,0.14719817875641603,,,6.68,8.0,8.0
273,1977-12-03,0.0,0.0,0.0,59.0,42.0,,,,1977,12,3,12-3,-0.38441954879664436,-0.146424826495752,0.6937961511726751,0.921948525594482,,,6.68,8.0,8.0
274,1977-12-04,1.23,0.0,0.0,65.0,46.0,,,,1977,12,4,12-4,2.9992494060785004,-0.146424826495752,1.1742967440790564,1.266282013078067,,,5.01,6.0,6.0
275,1977-12-05,1.21,0.0,0.0,68.0,37.0,,,,1977,12,5,12-5,2.9442303986821563,-0.146424826495752,1.414547040532247,0.49153166624000094,,,5.01,6.0,6.0
276,1977-12-06,0.01,0.0,0.0,37.0,12.0,,,,1977,12,6,12-6,-0.3569100450984724,-0.146424826495752,-1.0680393561507227,-1.6605526305324045,,,3.34,4.0,4.0
277,1977-12-07,0.0,0.0,0.0,26.0,10.0,,,,1977,12,7,12-7,-0.38441954879664436,-0.146424826495752,-1.9489571098124217,-1.8327193742741972,,,3.34,4.0,4.0
278,1977-12-08,0.3,0.0,0.0,52.0,26.0,,,,1977,12,8,12-8,0.44086556214851286,-0.146424826495752,0.1332121261152304,-0.4553854243398575,,,3.34,4.0,8.0
279,1977-12-09,0.15,0.0,0.0,45.0,14.0,,,,1977,12,9,12-9,0.02822300667593425,-0.146424826495752,-0.42737189894221433,-1.4883858867906121,,,1.67,2.0,6.0
280,1977-12-10,0.0,0.0,0.0,26.0,11.0,,,,1977,12,10,12-10,-0.38441954879664436,-0.146424826495752,-1.9489571098124217,-1.746636002403301,,,3.34,4.0,4.0
281,1977-12-11,0.0,0.0,0.0,38.0,14.0,,,,1977,12,11,12-11,-0.38441954879664436,-0.146424826495752,-0.9879559239996591,-1.4883858867906121,,,3.34,4.0,4.0
282,1977-12-12,0.0,0.0,0.0,51.0,21.0,,,,1977,12,12,12-12,-0.38441954879664436,-0.146424826495752,0.05312869396416687,-0.8858022836943387,,,5.01,6.0,6.0
283,1977-12-13,0.21,0.0,0.0,57.0,45.0,,,,1977,12,13,12-13,0.19328002886496568,-0.146424826495752,0.5336292868705481,1.1801986412071708,,,5.01,6.0,8.0
284,1977-12-14,0.2,0.0,0.0,58.0,42.0,,,,1977,12,14,12-14,0.16577052516679383,-0.146424826495752,0.6137127190216116,0.921948525594482,,,5.01,6.0,8.0
285,1977-12-15,0.0,0.0,0.0,53.0,34.0,,,,1977,12,15,12-15,-0.38441954879664436,-0.146424826495752,0.21329555826629396,0.23328155062731226,,,6.68,8.0,8.0
286,1977-12-16,0.0,0.0,0.0,59.0,34.0,,,,1977,12,16,12-16,-0.38441954879664436,-0.146424826495752,0.6937961511726751,0.23328155062731226,,,6.68,8.0,8.0
287,1977-12-17,0.64,0.0,0.0,57.0,41.0,,,,1977,12,17,12-17,1.3761886878863576,-0.146424826495752,0.5336292868705481,0.8358651537235858,,,5.01,6.0,6.0
288,1977-12-18,0.0,0.0,0.0,55.0,34.0,,,,1977,12,18,12-18,-0.38441954879664436,-0.146424826495752,0.373462422568421,0.23328155062731226,,,6.68,8.0,8.0
